02-새문안로7길17,1,서울특별시 종로구 새문안로7길 17,서울특별시 종로구 당주동 40-10,37.571177,126.975171,,기타,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로7길18,1,서울특별시 종로구 새문안로7길 18,서울특별시 종로구 당주동 24-3,37.571014,126.975321,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로7길20,1,서울특별시 종로구 새문안로7길 20,서울특별시 종로구 당주동 19,37.571209,126.9752913,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로7길26,1,서울특별시 종로구 새문안로7길 26,서울특별시 종로구 당주동 18,37.571375,126.975218,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로82-가,1,서울특별시 종로구 새문안로 82,서울특별시 종로구 신문로1가 116,37.569316,126.973682,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로82-나,1,서울특별시 종로구 새문안로 82,서울특별시 종로구 신문로1가 116,37.569315,126.974069,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로83-2,1,서울특별시 종로구 새문안로 83-2,서울특별시 종로구 신문로1가 35-1,37.570515,126.973916,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로91,1,서울특별시 종로구 새문안로 91,서울특별시 종로구 신문로1가 23-2,37.570422,126.974896,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로92,1,서울특별시 종로구 새문안로 92,서울특별시 종로구 신문로1가 163,37.569247,126.975159,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로96,1,서울특별시 종로구 새문안로 96,서울특별시 종로구 신문로1가 135-2,37.5699428,126.975404,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로97,1,서울특별시 종로구 97,서울특별시 종로구 당주동 23-11,37.570952,126.975808,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로9길21,1,서울특별시 종로구 새문안로9길 21,서울특별시 종로구 당주동 21-2,37.5712115,126.975631,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로9길24-3,1,서울특별시 종로구 새문안로9길 24-3,서울특별시 종로구 세종로 171,37.571353,126.975809,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-새문안로9길25,1,서울특별시 종로구 새문안로9길 25,서울특별시 종로구 당주동 20-5,37.571428,126.975505,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-세종대로161,1,서울특별시 종로구 세종대로 161,서울특별시 종로구 세종로 200,37.570638,126.976255,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-세종대로163,1,서울특별시 종로구 세종대로 163,서울특별시 종로구 세종로 178,37.570734,126.976151,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-세종대로21길75,1,서울특별시 종로구 세종대로21길 75,서울특별시 종로구 신문로1가 156-3,37.569644,126.975633,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-세종대로23길311,1,서울특별시 종로구 세종대로23길 311,서울특별시 종로구 도렴동 150-6,37.571511,126.9758119,,통신주,02-2148-3194,종로구청 도로과,2020-07-08
02-세종대로23길54-가,1,서울특별시 종로구 세종대로23길 54,서울특별시 종로구 당주동 100,37.5718381,126.973839,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-세종대로23길54-나,1,서울특별시 종로구 세종대로23길 54,서울특별시 종로구 당주동 100,37.571781,126.973839,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로103-13,1,서울특별시 종로구 사직로 103-13,서울특별시 종로구 필운동 211,37.576385,126.970076,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로103-15,1,서울특별시 종로구 사직로 103-15,서울특별시 종로구 필운동 207,37.576317,126.970268,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로105,1,서울특별시 종로구 사직로 105,서울특별시 종로구 내자동 29-2,37.576284,126.970467,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로106,1,서울특별시 종로구 사직로 106,서울특별시 종로구 내자동 141-2,37.575863,126.970445,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로108-2,1,서울특별시 종로구 사직로 108-2,서울특별시 종로구 내자동 1-1,37.575761,126.970737,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로108-9,1,서울특별시 종로구 사직로 108-9,서울특별시 종로구 내자동 1-1,37.575715,126.970547,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로10길17,1,서울특별시 종로구 사직로10길 17,서울특별시 종로구 내자동 186-6,37.575081,126.970294,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로10길5,1,서울특별시 종로구 사직로10길 5,서울특별시 종로구 내자동 146,37.575713,126.970459,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로10길8,1,서울특별시 종로구 사직로10길 8,서울특별시 종로구 필운동 278-5,37.575473,126.970325,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로10길9,1,서울특별시 종로구 사직로10길 9,서울특별시 종로구 내자동 148-1,37.575505,126.970411,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로10길9-1,1,서울특별시 종로구 사직로10길 9-1,서울특별시 종로구 내자동 149,37.575492,126.9705353,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로10길9-4,1,서울특별시 종로구 사직로10길 9-4,서울특별시 종로구 내자동 163,37.575455,126.970512,,기타,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로115-1,1,서울특별시 종로구 사직로 115-1,서울특별시 종로구 내자동 13-2,37.576248,126.971705,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로125,1,서울특별시 종로구 사직로 125,서울특별시 종로구 적선동 107-1,37.576227,126.972953,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길1-2,1,서울특별시 종로구 사직로12길 1-2,서울특별시 종로구 내자동 105,37.5756073,126.971299,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길12-2,1,서울특별시 종로구 사직로12길 12-2,서울특별시 종로구 내자동 155-2,37.575464,126.970957,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길16,1,서울특별시 종로구 사직로12길 16,서울특별시 종로구 내자동 157,37.575275,126.970916,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길17,1,서울특별시 종로구 사직로12길 17,서울특별시 종로구 내자동 98,37.575249,126.971081,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길19-11,1,서울특별시 종로구 사직로12길 19-11,서울특별시 종로구 내자동 186-1,37.575335,126.971118,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길19-12,1,서울특별시 종로구 사직로12길 19-12,서울특별시 종로구 내자동 186,37.575179,126.971291,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길19-17,1,서울특별시 종로구 사직로12길 19-17,서울특별시 종로구 내자동 186-1,37.575337,126.971336,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길19-21,1,서울특별시 종로구 사직로12길 19-21,서울특별시 종로구 내자동 90,37.575396,126.971419,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길19-7,1,서울특별시 종로구 사직로12길 19-7,서울특별시 종로구 내자동 186-1,37.575459,126.971172,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길21,1,서울특별시 종로구 사직로12길 21,서울특별시 종로구 내자동 186,37.574931,126.9711649,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길3,1,서울특별시 종로구 사직로12길 3,서울특별시 종로구 내자동 105,37.5756073,126.971147,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로12길6,1,서울특별시 종로구 사직로12길 6,서울특별시 종로구 내자동 127,37.575704,126.970993,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로133-10,1,서울특별시 종로구 사직로 133-10,서울특별시 종로구 적선동 25,37.576354,126.973389,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로133-3,1,서울특별시 종로구 사직로 133-3,서울특별시 종로구 적선동 95-2,37.5761102,126.9734196,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로133-8,1,서울특별시 종로구 사직로 133-8,서울특별시 종로구 적선동 26,37.576245,126.973434,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로137-11,1,서울특별시 종로구 사직로 137-11,서울특별시 종로구 적선동 13-1,37.576255,126.973774,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로137-13,1,서울특별시 종로구 사직로 137-13,서울특별시 종로구 적선동 14-1,37.576265,126.973662,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로137-3,1,서울특별시 종로구 사직로 137-3,서울특별시 종로구 적선동 9-1,37.576108,126.973923,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로49-12,1,서울특별시 종로구 사직로 49-12,서울특별시 종로구 사직동 304-16,37.573592,126.9649077,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로49-18,1,서울특별시 종로구 사직로 49-18,서울특별시 종로구 사직동 308-1,37.573476,126.964828,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로49-4,1,서울특별시 종로구 사직로 49-4,서울특별시 종로구 사직동 303,37.573809,126.965016,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로49-4-가,1,서울특별시 종로구 사직로 49-4,서울특별시 종로구 사직동 304-63,37.573882,126.965004,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로49-4-나,1,서울특별시 종로구 사직로 49-4,서울특별시 종로구 사직동 304-28,37.5738217,126.964772,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로55,1,서울특별시 종로구 사직로 55,서울특별시 종로구 사직동 263-2,37.574085,126.965495,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길1-6,1,서울특별시 종로구 사직로5길 1-6,서울특별시 종로구 사직동 287,37.574182,126.965209,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길12,1,서울특별시 종로구 사직로5길 12,서울특별시 종로구 사직동 262-106,37.574502,126.965632,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길17-1,1,서울특별시 종로구 사직로5길 17-1,서울특별시 종로구 사직동 262-119,37.574606,126.965358,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길24,1,서울특별시 종로구 사직로5길 24,서울특별시 종로구 사직동 262-57,37.574716,126.965112,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길24-1,1,서울특별시 종로구 사직로5길 24-1,서울특별시 종로구 사직동 282-1,37.5745785,126.9649129,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길25,1,서울특별시 종로구 사직로5길 25,서울특별시 종로구 사직동 263-2,37.574582,126.965122,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길29,1,서울특별시 종로구 사직로5길 29,서울특별시 종로구 사직동 263-2,37.574387,126.965163,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길3-1,1,서울특별시 종로구 사직로5길 3-1,서울특별시 종로구 사직동 270-4,37.574202,126.9653965,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길3-14,1,서울특별시 종로구 사직로5길 3-14,서울특별시 종로구 사직동 263-2,37.574335,126.965669,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길3-5,1,서울특별시 종로구 사직로5길 3-5,서울특별시 종로구 사직동 263-2,37.574276,126.965327,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길36,1,서울특별시 종로구 사직로5길 36,서울특별시 종로구 사직동 263-2,37.574348,126.964926,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길36-가,1,서울특별시 종로구 사직로5길 36,서울특별시 종로구 사직동 285,37.574177,126.964955,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로5길36-나,1,서울특별시 종로구 사직로5길 36,서울특별시 종로구 사직동 284-1,37.573994,126.965029,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로62-2,1,서울특별시 종로구 사직로 62-2,서울특별시 종로구 사직동 311-10,37.5738829,126.9664613,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로66-1,1,서울특별시 종로구 사직로 66-1,서울특별시 종로구 사직동 237-1,37.574034,126.9669678,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로68-6,1,서울특별시 종로구 사직로 68-6,서울특별시 종로구 사직동 311-94,37.573889,126.967101,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길14,1,서울특별시 종로구 사직로6길 14,서울특별시 종로구 사직동 304-50,37.572905,126.965366,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길15,1,서울특별시 종로구 사직로6길 15,서울특별시 종로구 사직동 311-32,37.5731732,126.965455,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길15-가,1,서울특별시 종로구 사직로6길 15,서울특별시 종로구 신문로2가 1-12,37.572803,126.965531,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길20,1,서울특별시 종로구 사직로6길 20,서울특별시 종로구 신문로2가 1-77,37.572558,126.965574,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길22,1,서울특별시 종로구 사직로6길 22,서울특별시 종로구 신문로2가 1-69,37.5723514,126.965632,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길23-1,1,서울특별시 종로구 사직로6길 23-1,서울특별시 종로구 신문로2가 1-285,37.5721569,126.965836,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길24-2,1,서울특별시 종로구 사직로6길 24-2,서울특별시 종로구 신문로2가 1-69,37.572161,126.9656148,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길26,1,서울특별시 종로구 사직로6길 26,서울특별시 종로구 신문로2가 1-59,37.5720064,126.9659046,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길49-12,1,서울특별시 종로구 사직로6길 49-12,서울특별시 종로구 신문로2가 1-290,37.572096,126.966097,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길49-18,1,서울특별시 종로구 사직로6길 49-18,서울특별시 종로구 신문로2가 1-68,37.571974,126.966237,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길49-30,1,서울특별시 종로구 사직로6길 49-30,서울특별시 종로구 신문로2가 1-301,37.571959,126.966534,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길49-48,1,서울특별시 종로구 사직로6길 49-48,서울특별시 종로구 신문로2가 1-294,37.572088,126.966474,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길49-6,1,서울특별시 종로구 사직로6길 49-6,서울특별시 종로구 신문로2가 1-286,37.572105,126.965961,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길51-1,1,서울특별시 종로구 사직로6길 51-1,서울특별시 종로구 신문로2가 1-289,37.572015,126.965939,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길51-5,1,서울특별시 종로구 사직로6길 51-5,서울특별시 종로구 신문로2가 1-308,37.571866,126.966148,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길51-5-가,1,서울특별시 종로구 사직로6길 51-5,서울특별시 종로구 신문로2가 1-308,37.571888,126.966191,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로6길51-9,1,서울특별시 종로구 사직로6길 51-9,서울특별시 종로구 신문로2가 1-313,37.571826,126.966269,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길10,1,서울특별시 종로구 사직로7길 10,서울특별시 종로구 사직동 262-38,37.575218,126.966085,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길10-가,1,서울특별시 종로구 사직로7길 10,서울특별시 종로구 사직동 262-8,37.575126,126.965794,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길10-나,1,서울특별시 종로구 사직로7길 10,서울특별시 종로구 사직동 1-35,37.575345,126.965774,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길13-1,1,서울특별시 종로구 사직로7길 13-1,서울특별시 종로구 사직동 262-140,37.574731,126.965647,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길14,1,서울특별시 종로구 사직로7길 14,서울특별시 종로구 사직동 262-12,37.575116,126.965605,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길14-2,1,서울특별시 종로구 사직로7길 14-2,서울특별시 종로구 사직동 262-36,37.575175,126.9653598,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길14-4,1,서울특별시 종로구 사직로7길 14-4,서울특별시 종로구 사직동 262-35,37.575261,126.965198,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길15,1,서울특별시 종로구 사직로7길 15,서울특별시 종로구 사직동 262-140,37.574982,126.965466,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길17,1,서울특별시 종로구 사직로7길 17,서울특별시 종로구 사직동 262-54,37.574936,126.965307,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길17-가,1,서울특별시 종로구 사직로7길 17,서울특별시 종로구 사직동 262-57,37.574942,126.965079,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길21,1,서울특별시 종로구 사직로7길 21,서울특별시 종로구 사직동 262-57,37.5747155,126.965015,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길23,1,서울특별시 종로구 사직로7길 23,서울특별시 종로구 사직동 284-1,37.5747443,126.964767,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길23-가,1,서울특별시 종로구 사직로7길 23,서울특별시 종로구 사직동 262-73,37.574703,126.964864,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
